"","seqnames","start","end","width","strand","Conc","Conc_TES","Conc_TEAD1","Fold","p.value","FDR"
"23569","9",696679,697079,401,"*",5.58116098090852,4.7800982157707,6.09320958689405,-1.31311137112335,0.00406319119192687,0.0102411286850435
"12746","21",31203665,31204065,401,"*",5.12318959656895,5.77290928254845,3.90940675064248,1.86350253190597,0.00407073965184089,0.0102578574121013
"19377","6",100346883,100347283,401,"*",5.37967744514834,4.50871285731352,5.91892942984612,-1.4102165725326,0.00407097421567915,0.0102578574121013
"13031","22",36439739,36440139,401,"*",6.49561322050809,5.90315384090777,6.91438460074917,-1.0112307598414,0.00407102960062588,0.0102578574121013
"21987","8",8817302,8817702,401,"*",5.02856996424955,5.64809789442044,3.91960839524782,1.72848949917262,0.00407290537997124,0.0102615745499708
"9556","2",460868,461268,401,"*",5.7233722495251,6.29825332259673,4.7532006124552,1.54505271014152,0.00407338286795014,0.0102617683460662
"16208","4",154707105,154707505,401,"*",5.84963295942027,6.36649165279869,5.03654834494496,1.32994330785373,0.00407583478398352,0.0102669356436667
"4227","11",122041601,122042001,401,"*",3.17116907100217,4.17116907100217,0,4.17116907100217,0.00407679760729817,0.0102683513030936
"24741","X",11968458,11968858,401,"*",5.09522849598249,5.70474809201851,4.01894493944633,1.68580315257218,0.00407909761832401,0.0102725520158239
"18198","5",153849300,153849700,401,"*",5.53989358419849,4.65709860957873,6.08357181578348,-1.42647320620475,0.0040792673767264,0.0102725520158239
"20202","6",154848726,154849126,401,"*",4.00388852343666,4.86812726099558,1.52691758238415,3.34120967861143,0.00408039033052578,0.0102734316874932
"9501","19",52722339,52722739,401,"*",4.87405922645197,3.81983200633427,5.4766537869684,-1.65682178063413,0.00408041874542289,0.0102734316874932
"782","1",96522232,96522632,401,"*",7.21426442831878,7.63805700200761,6.61163075637215,1.02642624563546,0.0040808677855037,0.0102735525677117
"8787","18",28086759,28087159,401,"*",6.74410663944393,7.18177371352793,6.11279143952839,1.06898227399954,0.0040825299407476,0.0102767271319713
"5464","13",27644291,27644691,401,"*",4.93588793312965,5.55047627172514,3.84317537546932,1.70730089625581,0.00408467989640178,0.0102811288648085
"22250","8",40429749,40430149,401,"*",4.67224940549117,5.37036005200886,3.26726132540383,2.10309872660503,0.00408602384907821,0.0102829256734283
"11281","2",181818303,181818703,401,"*",4.15852112244995,4.94624523565732,2.2889303901819,2.65731484547542,0.00408619655537122,0.0102829256734283
"21974","8",8305816,8306216,401,"*",5.61512549827199,6.16379948425142,4.71881611683509,1.44498336741634,0.00409030524595435,0.0102922541784558
"7490","16",23145614,23146014,401,"*",5.54295899234091,4.77695896023285,6.04065247659236,-1.26369351635952,0.00409490627113168,0.0103028195692252
"18382","5",170522242,170522642,401,"*",6.33065072994871,5.67340793737484,6.78051423549188,-1.10710629811704,0.00410028212920013,0.0103153321796965
"20115","6",150269744,150270144,401,"*",5.66744013658637,6.20879810253986,4.79086334464103,1.41793475789884,0.00410296611655644,0.0103210708929638
"11854","2",230617193,230617593,401,"*",5.12304127781163,4.26593793959144,5.65704321948293,-1.39110527989149,0.00410537579049674,0.0103261185077021
"22479","8",61818629,61819029,401,"*",6.0747401269373,6.57594125755507,5.30028290989104,1.27565834766403,0.00410620842623878,0.01032719884777
"25056","X",44401927,44402327,401,"*",4.01071718864285,4.9005279704816,1.24526182509894,3.65526614538266,0.00410959740868545,0.0103347076092769
"11404","2",195477564,195477964,401,"*",6.34579212587063,5.66915609492063,6.80457060170963,-1.135414506789,0.00411485928654586,0.0103469243426317
"15170","4",21791187,21791587,401,"*",4.7710753615216,3.79770082790259,5.34705237954253,-1.54935155163994,0.00411926840777744,0.0103569946089354
"5791","13",61162711,61163111,401,"*",6.19897828052637,6.69414379220013,5.43903012904399,1.25511366315613,0.00412255474274301,0.0103642401766036
"9206","19",12465199,12465599,401,"*",4.00567728773477,4.89508729849996,1.24526182509894,3.64982547340102,0.00412386342670261,0.0103665129295719
"3985","11",102580220,102580620,401,"*",4.12690721603632,4.93388194771886,2.12956574701132,2.80431620070754,0.00412838201338219,0.0103768534555362
"6998","15",57235944,57236344,401,"*",4.5839682316113,5.26685820619353,3.24260532267836,2.02425288351517,0.00412937868538502,0.0103783403475124
"18011","5",135891403,135891803,401,"*",4.44258221013861,5.17917484306284,2.85948307074427,2.31969177231857,0.0041298775813956,0.0103785760133601
"22686","8",79467401,79467801,401,"*",5.08236731283935,5.70101567144878,3.97631664711702,1.72469902433176,0.00413560757749811,0.0103919563433395
"25379","X",123780701,123781101,401,"*",4.12059081887798,4.96503787644799,1.8302243258201,3.1348135506279,0.00413786413951915,0.0103966068581994
"2504","10",44650589,44650989,401,"*",4.60550066377128,5.31231208974252,3.16252254463935,2.14978954510317,0.00414025156659197,0.0104015852341819
"728","1",93706116,93706516,401,"*",5.58798304638063,6.14418749757512,4.670969791643,1.47321770593213,0.00414085412424153,0.0104020789326162
"17053","5",65066374,65066774,401,"*",5.2346376090702,5.82481700710409,4.21887276477438,1.60594424232971,0.00414911874202373,0.0104216705403571
"23126","8",116267335,116267735,401,"*",3.66516177056027,4.56532604702518,0.762465335450073,3.80286071157511,0.00414970630359287,0.0104216705403571
"8291","17",57526352,57526752,401,"*",5.59656147442993,4.78709946405034,6.11197662165705,-1.3248771576067,0.00414987357257332,0.0104216705403571
"13051","22",39961323,39961723,401,"*",5.66759324768855,4.73734733190572,6.22853423836412,-1.4911869064584,0.0041535086882466,0.0104297770609196
"23319","8",126979200,126979600,401,"*",3.12325899441078,4.12325899441078,0,4.12325899441078,0.00415692018670734,0.0104373205275966
"4381","12",2911900,2912300,401,"*",5.10977494907035,5.71980323326798,4.03185362597603,1.68794960729194,0.00415996847554937,0.0104422131366167
"7954","17",13420900,13421300,401,"*",4.80209129931126,5.44796161424695,3.6022298756635,1.84573173858345,0.00416000823288439,0.0104422131366167
"5298","12",107515500,107515900,401,"*",4.56132382244849,5.26559476939112,3.12956574701132,2.1360290223798,0.00416046147844724,0.0104422131366167
"12368","20",36544160,36544560,401,"*",4.97806187013988,4.12325899441078,5.51118574169614,-1.38792674728536,0.00416049923824838,0.0104422131366167
"12668","21",16794931,16795331,401,"*",5.17580044939453,4.30418196817579,5.71529838816433,-1.41111641998853,0.00416369349744086,0.0104492065064107
"9547","19",57801726,57802126,401,"*",4.44189931111954,5.17835511349454,2.85948307074427,2.31887204275027,0.00417068776602265,0.0104657340767919
"11821","2",226788110,226788510,401,"*",4.33156011900416,5.05196137802274,2.82668123446995,2.22528014355278,0.00417502067359235,0.0104750617551098
"7424","15",100828534,100828934,401,"*",5.97715685081565,6.50198781299306,5.14383375625422,1.35815405673884,0.0041752227176761,0.0104750617551098
"7331","15",91445854,91446254,401,"*",5.44020884375772,6.01602065551336,4.46731773632723,1.54870291918613,0.00417714972281906,0.0104788701135114
"12656","21",16419148,16419548,401,"*",5.94955947823413,6.46522262962006,5.13947600153904,1.32574662808102,0.00417962020840688,0.0104840409770848
"4126","11",113067200,113067600,401,"*",4.06476151633262,4.88062193656387,2.00377616859828,2.8768457679656,0.00418095706058536,0.0104863675326097
"9252","19",21293929,21294329,401,"*",3.65228170398211,4.55151867541655,0.762465335450073,3.78905333996647,0.00418711757720473,0.010500790806934
"9728","2",24105699,24106099,401,"*",4.74360620422533,5.37474107799797,3.59550004262828,1.77924103536969,0.00419041021921051,0.0105080196746021
"13801","3",98888279,98888679,401,"*",3.13544958698212,4.13544958698212,0,4.13544958698212,0.00419177245831154,0.0105104068549501
"5548","13",35287586,35287986,401,"*",3.63309087351686,4.56247675993915,0.245261825098939,4.31721493484021,0.00419374660607155,0.0105136945351663
"1266","1",168391957,168392357,401,"*",4.14140317560538,4.9263951018003,2.2889303901819,2.6374647116184,0.00419390445994476,0.0105136945351663
"5280","12",106020637,106021037,401,"*",4.02702701467167,4.87845949324128,1.67380496367297,3.20465452956831,0.0041947108860766,0.0105138319951539
"14256","3",139642980,139643380,401,"*",3.9926939132548,4.88106450003313,1.24526182509894,3.63580267493419,0.0041947801086138,0.0105138319951539
"19686","6",125940639,125941039,401,"*",4.65036596775193,3.68111364313754,5.22493187309051,-1.54381822995297,0.0041985026767021,0.0105221328088196
"5933","13",90696264,90696664,401,"*",5.83740385735332,6.36124973951724,5.00660301589125,1.35464672362599,0.00419934316128661,0.0105232097335264
"14887","3",189756564,189756964,401,"*",4.01584185246935,4.88125470301706,1.52691758238415,3.35433712063291,0.00420234523254648,0.0105297026767777
"10395","2",89812878,89813278,401,"*",4.14949725109326,4.97392573936347,2.02396596059464,2.94995977876883,0.00420426981760604,0.0105334947860569
"10075","2",48567797,48568197,401,"*",5.52916423246296,4.58336884166778,6.09559631440338,-1.5122274727356,0.00420783524402702,0.0105404842601075
"524","1",68969484,68969884,401,"*",5.81900444367247,6.37955379674442,4.88985893094809,1.48969486579633,0.0042078824470341,0.0105404842601075
"6222","14",32724957,32725357,401,"*",5.80579147094731,5.06152015669526,6.29433803117999,-1.23281787448473,0.0042090742863844,0.0105424388999409
"11619","2",217356824,217357224,401,"*",5.13280674435328,4.32905633433243,5.64593558698105,-1.31687925264862,0.00421177551243007,0.0105481733382964
"5606","13",39952307,39952707,401,"*",4.79985796283065,5.46541854550973,3.52691758238415,1.93850096312558,0.00421230194525796,0.0105484605311455
"4409","12",9721337,9721737,401,"*",4.11361412239635,4.93333300288304,2.02396596059464,2.9093670422884,0.00422119979029022,0.0105691120515254
"15932","4",120158806,120159206,401,"*",5.25813340047663,5.83268239177264,4.2889303901819,1.54375200159074,0.00422137381962714,0.0105691120515254
"13201","3",18098935,18099335,401,"*",6.62466638576998,7.09624829629946,5.91949808611809,1.17675021018137,0.004222750074776,0.0105715246179626
"11094","2",168133991,168134391,401,"*",4.77209111388573,5.4473174967124,3.46148931394097,1.98582818277143,0.00422867922130597,0.010585333622378
"2807","10",73044418,73044818,401,"*",5.82722532008337,6.34606948152109,5.00913727958451,1.33693220193658,0.00423112847931606,0.0105904298371391
"21242","7",84279685,84280085,401,"*",3.68462334925354,4.5861720479464,0.762465335450073,3.82370671249633,0.00423198537812314,0.0105915398023406
"1639","1",205175409,205175809,401,"*",6.79581046603284,6.2436298643505,7.19417338235107,-0.950543518000579,0.00423279567286383,0.0105925329244335
"20855","7",43431183,43431583,401,"*",4.13923211548376,4.92387482478982,2.2889303901819,2.63494443460792,0.00423724078691256,0.0106024780910057
"16024","4",127501083,127501483,401,"*",4.26343368773642,5.0512989426572,2.39295223349534,2.65834670916186,0.00423759751634816,0.0106024780910057
"4739","12",47081138,47081538,401,"*",4.2756267631029,5.02964685631625,2.6022298756635,2.42741698065275,0.00423976550460568,0.0106068664743153
"21127","7",77348410,77348810,401,"*",5.99479386831749,6.51115320806893,5.18296383000786,1.32818937806106,0.00424811925443811,0.0106267277668387
"20405","7",4245788,4246188,401,"*",6.40985590681239,5.77832366390385,6.84762642406202,-1.06930276015817,0.00425054294237529,0.0106309704130784
"14031","3",112793611,112794011,401,"*",4.87286969548217,5.49589213911783,3.75226710857816,1.74362503053967,0.00425064524713725,0.0106309704130784
"19161","6",71635136,71635536,401,"*",5.00369796542258,5.64847211246521,3.80776969243711,1.84070242002811,0.00425288120748988,0.0106344911726118
"15250","4",25484244,25484644,401,"*",5.70819253556863,6.23727668128737,4.86390848832724,1.37336819296013,0.00425288320959511,0.0106344911726118
"5528","13",33740110,33740510,401,"*",6.2286682466244,5.55331218430152,6.68686369915118,-1.13355151484966,0.0042549743601285,0.01063814780942
"17192","5",73321768,73322168,401,"*",6.36310951747055,5.70690162211289,6.81249234623891,-1.10559072412602,0.00425517607163426,0.01063814780942
"17562","5",95760186,95760586,401,"*",6.11103313651167,5.40673000179055,6.58223217853003,-1.17550217673947,0.00426529362210935,0.0106624016404369
"16709","5",34504005,34504405,401,"*",6.2407529511739,6.73736158288901,5.47735442883453,1.26000715405448,0.00426640915632536,0.0106641496503799
"14503","3",168884308,168884708,401,"*",4.31492650876192,5.05411138137546,2.71881611683509,2.33529526454037,0.00426718497108032,0.0106650482525986
"4820","12",58528338,58528738,401,"*",3.66112490937487,4.5419979992628,1.00377616859828,3.53822183066453,0.00426771651367381,0.0106653362254703
"8820","18",34593046,34593446,401,"*",4.3469717103437,3.28859441853891,4.95087992278825,-1.66228550424934,0.00427495223170712,0.010682376733503
"23633","9",3957421,3957821,401,"*",4.18890084400571,5.00453645439771,2.12956574701132,2.87497070738639,0.0042775048734295,0.0106877128496554
"19080","6",56370611,56371011,401,"*",6.53068081992018,6.98838740623066,5.85639674108127,1.13199066514939,0.00428040903425552,0.0106927311781663
"11708","2",222364492,222364892,401,"*",4.13305217494837,4.93137472711505,2.19474326372267,2.73663146339237,0.00428104073341825,0.0106927311781663
"23875","9",32895979,32896379,401,"*",5.80632887959526,4.9221583513166,6.35051853659835,-1.42836018528175,0.00428112992677329,0.0106927311781663
"19052","6",55704413,55704813,401,"*",4.52094746359191,5.21020543424541,3.15338706952272,2.0568183647227,0.0042811829063335,0.0106927311781663
"20937","7",48365059,48365459,401,"*",5.67869347813388,6.24586002499674,4.73080096845531,1.51505905654143,0.00428219654944481,0.0106942202382216
"11654","2",220009265,220009665,401,"*",5.33047215288261,5.9032495701127,4.3664218153953,1.5368277547174,0.00428860364577362,0.0107091771320234
"15858","4",110087834,110088234,401,"*",4.27370810365643,5.06319414404049,2.39295223349534,2.67024191054515,0.00429043379129407,0.0107127030083208
"11234","2",178279125,178279525,401,"*",5.91093388504445,5.14698062239157,6.40777408096655,-1.26079345857497,0.00429127924025537,0.0107137697667734
"10460","2",101754565,101754965,401,"*",4.2989410198845,5.04846484549699,2.64949334244885,2.39897150304814,0.00429551576475383,0.0107233017795229
"3254","10",126215736,126216136,401,"*",4.55020665859942,5.27513552843717,3.02396596059464,2.25116956784252,0.00429718535102818,0.0107264244687362
"146","1",23100118,23100518,401,"*",6.77186988401794,6.1080313715916,7.22478506411704,-1.11675369252544,0.00429768632606351,0.0107266298033023
"7562","16",52309963,52310363,401,"*",5.99165651830447,6.52605981398046,5.13349997986454,1.39255983411592,0.00430024235960648,0.0107312765516494
"16802","5",39738786,39739186,401,"*",3.12026072151931,4.12026072151931,0,4.12026072151931,0.00430038586459649,0.0107312765516494
"11072","2",163800872,163801272,401,"*",6.37190549789666,5.65883145493297,6.84697071591584,-1.18813926098286,0.00430147464757743,0.010732948039509
"23427","8",129855956,129856356,401,"*",3.68828593394817,4.62038575429648,0.245261825098939,4.37512392919754,0.00430801099362009,0.0107482105214803
"9184","19",11978562,11978962,401,"*",4.15512799981018,4.92774770851869,2.3773434945499,2.55040421396879,0.0043090403618772,0.0107497318132798
"20852","7",42907235,42907635,401,"*",4.11058381816427,4.92989887062959,2.02396596059464,2.90593291003495,0.00431124260243413,0.0107541784799569
"19138","6",69907821,69908221,401,"*",4.17359499757019,4.94934366973375,2.3773434945499,2.57200017518385,0.00431806277965283,0.0107701423706695
"2994","10",90363740,90364140,401,"*",4.15916600165428,4.93247389839945,2.3773434945499,2.55513040384955,0.00431997569613333,0.0107738646206721
"18093","5",143721947,143722347,401,"*",3.63248997202621,4.56184570846533,0.245261825098939,4.31658388336639,0.00432193197207861,0.0107776942724336
"24872","X",17359481,17359881,401,"*",4.31794865726474,5.07970126753062,2.6022298756635,2.47747139186712,0.00432293288909029,0.0107791410115549
"13189","3",16866655,16867055,401,"*",4.90359822176578,5.53391242224011,3.75830543878508,1.77560698345502,0.00432432244146868,0.0107807101728624
"3403","11",16791611,16792011,401,"*",6.55432553397067,5.95286279406709,6.97754292017353,-1.02468012610644,0.00432440384637106,0.0107807101728624
"14525","3",170429109,170429509,401,"*",6.19747811313376,6.69428933326826,5.43359428206708,1.26069505120118,0.00432550749839087,0.0107824122889732
"4588","12",27463443,27463843,401,"*",3.68064065334583,4.56318133248568,1.00377616859828,3.5594051638874,0.00432723407717732,0.010785666723986
"24140","9",80167453,80167853,401,"*",3.67231367439981,4.55414582014523,1.00377616859828,3.55036965154696,0.00432811187198168,0.0107868051305017
"20973","7",55705988,55706388,401,"*",5.07868328094644,3.98972858019871,5.69211888133586,-1.70239030113715,0.00433005005350362,0.0107905858239937
"14948","3",192833059,192833459,401,"*",4.87374854751497,5.47716442002379,3.8169284914118,1.66023592861199,0.00433594605583636,0.0108042278045342
"18477","6",3844039,3844439,401,"*",5.55416147469042,4.7912174931911,6.0505802741747,-1.2593627809836,0.00433944970312773,0.0108119064865518
"18272","5",159132449,159132849,401,"*",4.45191738717823,5.1494102845434,3.04958034476518,2.09982993977822,0.00434340546669422,0.0108207100307082
"9956","2",40400423,40400823,401,"*",5.62009593655925,6.15601061525798,4.75796379909018,1.3980468161678,0.00434388173458803,0.0108208442509409
"3562","11",35541942,35542342,401,"*",5.25201738592398,4.42687105065483,5.77364614185417,-1.34677509119934,0.00434540593057049,0.0108235886367871
"18651","6",15434367,15434767,401,"*",4.12423329550518,4.93082482727144,2.12956574701132,2.80125908026011,0.00434743399614269,0.0108275874113536
"18959","6",46050302,46050702,401,"*",5.28730560802317,5.87531156028473,4.27813654067641,1.59717501960832,0.00435136629945494,0.010836327584275
"18087","5",143495816,143496216,401,"*",4.02704220934585,4.85318944248845,1.88816020614346,2.96502923634499,0.00435205748480427,0.0108369953971341
"21623","7",121876508,121876908,401,"*",3.64340527602016,4.5419979992628,0.762465335450073,3.77953266381273,0.0043544134625865,0.0108411785903762
"20663","7",27346874,27347274,401,"*",6.25808253187799,5.591652828435,6.71219102255914,-1.12053819412414,0.00435458379635298,0.0108411785903762
"18539","6",9532911,9533311,401,"*",4.7710170881519,5.46938850843043,3.36490810606603,2.1044804023644,0.00435890326368925,0.0108508778358946
"22051","8",20011674,20012074,401,"*",5.99942753548506,5.21057206949811,6.50653399047835,-1.29596192098024,0.00435996584867906,0.0108524684329052
"6330","14",51792751,51793151,401,"*",5.57465987849817,6.12302243327349,4.67919805815088,1.44382437512262,0.00436063923255601,0.0108530900475682
"14534","3",170760159,170760559,401,"*",4.74813657330995,5.44654262833167,3.34187863751195,2.10466399081971,0.00436585373332668,0.0108650127200663
"15378","4",41209219,41209619,401,"*",4.39593463341019,5.1229991798116,2.85948307074427,2.26351610906733,0.00436729530463898,0.0108675445472794
"19743","6",130624074,130624474,401,"*",4.40402150414613,5.14540925207452,2.796742598243,2.34866665383152,0.00437467107314531,0.0108848410598132
"5709","13",46517064,46517464,401,"*",5.3393475007793,5.91517113168563,4.3664218153953,1.54874931629033,0.0043783974036409,0.0108930547427865
"14409","3",155391493,155391893,401,"*",6.07599633030761,5.24677562496976,6.59922385996103,-1.35244823499126,0.00437993842331449,0.0108958305038328
"20274","6",159577567,159577967,401,"*",5.260696614378,5.84755764255372,4.25498599552182,1.5925716470319,0.0043852844381764,0.0109071428938015
"737","1",93979328,93979728,401,"*",4.9159542430004,5.54656982501093,3.76962910673632,1.77694071827462,0.00438551068240802,0.0109071428938015
"5510","13",33126200,33126600,401,"*",5.80963771786399,5.05089324262859,6.30429863800327,-1.25340539537469,0.00438576309427159,0.0109071428938015
"20559","7",19001230,19001630,401,"*",3.97282382666894,4.85958395081983,1.24526182509894,3.61432212572089,0.00439061361391623,0.0109181459484863
"1994","1",235821595,235821995,401,"*",6.00354066344561,6.53136221629556,5.16252254463935,1.36883967165621,0.00439700307786983,0.0109329733911355
"13331","3",30581969,30582369,401,"*",3.63489865319096,4.56437516473352,0.245261825098939,4.31911333963458,0.00439790591724766,0.0109341570058279
"10684","2",137747511,137747911,401,"*",3.16034392547226,4.16034392547226,0,4.16034392547226,0.0043995163510552,0.0109370994547629
"1573","1",198859103,198859503,401,"*",3.6943620362898,4.57806061857459,1.00377616859828,3.57428444997631,0.00440054519688502,0.010938595658238
"16733","5",35354770,35355170,401,"*",5.17573416933211,5.81731277173548,3.9911941050575,1.82611866667798,0.00440322565257418,0.0109434498404727
"22028","8",16914567,16914967,401,"*",4.18268636661462,4.93607159461907,2.51269982082725,2.42337177379182,0.00440335236769429,0.0109434498404727
"4173","11",116960830,116961230,401,"*",5.41542022839932,4.54792495486986,5.95336470245686,-1.40543974758699,0.00440490335826958,0.0109453108126561
"19839","6",134217085,134217485,401,"*",3.62007191841861,4.54880162222703,0.245261825098939,4.30353979712809,0.0044049556748569,0.0109453108126561
"20441","7",10268092,10268492,401,"*",6.3415143534898,6.82070798133418,5.6189890076335,1.20171897370068,0.00440617641769949,0.0109472822683179
"883","1",103448604,103449004,401,"*",5.76856205175341,6.29501793434336,4.93106498168292,1.36395295266043,0.004409480620466,0.0109544292605797
"25005","X",38817014,38817414,401,"*",4.4172416526761,5.12776826860923,2.95766047548798,2.17010779312125,0.00441081168406069,0.0109566734919293
"10878","2",150506214,150506614,401,"*",4.65784150353885,3.61477659125529,5.25687796891547,-1.64210137766018,0.00441354054754179,0.0109623891552187
"16751","5",36423065,36423465,401,"*",6.00013810776887,5.21107549826454,6.50732891644738,-1.29625341818284,0.00441965528170716,0.0109765127490813
"5838","13",72293179,72293579,401,"*",4.12879534271828,4.91175074274617,2.2889303901819,2.62282035256428,0.00442199102427139,0.0109812491333641
"1242","1",164789942,164790342,401,"*",6.22434693791424,6.70754895101246,5.49255927278484,1.21498967822762,0.0044272721266931,0.0109932981817993
"3551","11",35185655,35186055,401,"*",4.44649869525887,5.138363444404,3.06804148380336,2.07032196060065,0.00443544764430279,0.0110125312804564
"21816","7",137933135,137933535,401,"*",4.09956030571082,4.91739819115541,2.02396596059464,2.89343223056077,0.00444076875220902,0.011024165934089
"9849","2",33441261,33441661,401,"*",4.58001759262009,5.23852058314891,3.33381411719183,1.90470646595708,0.00444099431804977,0.011024165934089
"10844","2",149884773,149885173,401,"*",4.96106855117447,5.57072399472307,3.8843478599736,1.68637613474947,0.00444419614134223,0.0110310451263352
"18770","6",21987444,21987844,401,"*",5.38183303035085,5.93846690292069,4.46362685771733,1.47484004520336,0.00445096387690098,0.0110467731639652
"20399","7",3861957,3862357,401,"*",5.10677793429091,5.7198686854914,4.01894493944633,1.70092374604506,0.00445214970424941,0.0110486458513476
"566","1",77889542,77889942,401,"*",4.41151161474481,3.46807487447601,4.97711591194379,-1.50904103746778,0.00445407596154338,0.0110523554807069
"5157","12",93144263,93144663,401,"*",5.02783002579887,5.61906406077545,4.00885016701192,1.61021389376353,0.00445907405583938,0.0110636861174328
"18918","6",44016353,44016753,401,"*",3.61572752527146,4.54423687465284,0.245261825098939,4.2989750495539,0.00446703568910504,0.0110823668684382
"1592","1",200342800,200343200,401,"*",3.99046326439712,4.8786542503334,1.24526182509894,3.63339242523446,0.00446769373952793,0.0110829261372351
"12124","20",10337403,10337803,401,"*",4.28477257201743,5.03159430117851,2.64949334244885,2.38210095872967,0.00447055810368946,0.01108895792993
"4322","11",129259840,129260240,401,"*",6.27354987324688,6.76318493839408,5.52671705588302,1.23646788251105,0.00447115320533721,0.0110893603266849
"14985","3",197426265,197426665,401,"*",4.73935821247251,5.4185789213685,3.41282573272933,2.00575318863917,0.00447247175523945,0.0110915567691892
"16657","5",32017653,32018053,401,"*",5.73028660638843,6.26874705165682,4.86142364025872,1.4073234113981,0.00447448743591205,0.011095481476449
"16707","5",34046040,34046440,401,"*",4.00133793386563,4.84995626233457,1.67380496367297,3.1761512986616,0.00447603031196015,0.0110982331138013
"9709","2",19611805,19612205,401,"*",5.89022814075724,6.41058290376185,5.06831705611908,1.34226584764277,0.00448498011051367,0.0111193477664898
"14817","3",187629617,187630017,401,"*",4.64231886877073,3.46131973888676,5.2828972754489,-1.82157753656215,0.00448766750973865,0.0111249338363155
"9467","19",46221919,46222319,401,"*",5.5050250034131,4.71730909404599,6.01166709935037,-1.29435800530438,0.00448855960928976,0.0111260286432973
"23523","8",135004665,135005065,401,"*",6.54932120436619,5.82175228152437,7.03070207518181,-1.20894979365744,0.00448897775224922,0.0111260286432973
"16399","4",183074609,183075009,401,"*",4.3880792595105,5.12631631323862,2.796742598243,2.32957371499562,0.00449149743800986,0.0111311968043859
"21437","7",105773090,105773490,401,"*",6.2062610132252,6.68593586975634,5.48262816647662,1.20330770327971,0.00449236808097527,0.0111322775680426
"9015","18",58635905,58636305,401,"*",6.06246237209135,6.5724096516246,5.2666077039341,1.3058019476905,0.00449315443027711,0.011133149259584
"19292","6",87212427,87212827,401,"*",4.56756531173088,5.26568868677667,3.16252254463935,2.10316614213731,0.00449655283461817,0.0111400066584302
"24774","X",13132871,13133271,401,"*",3.13183018108571,4.13183018108571,0,4.13183018108571,0.00449679166425276,0.0111400066584302
"24489","9",112781375,112781775,401,"*",3.1163803853605,4.1163803853605,0,4.1163803853605,0.00449773567478039,0.0111412678898206
"18016","5",137006591,137006991,401,"*",4.07140398103451,4.92756890590301,1.67380496367297,3.25376394223004,0.00449901292379369,0.0111433542571543
"14120","3",123664726,123665126,401,"*",5.83572009341315,5.04529815902435,6.34346402833893,-1.29816586931458,0.0045007126648301,0.0111464865668617
"19556","6",113611239,113611639,401,"*",3.64108564912253,4.53950931267613,0.762465335450073,3.77704397722606,0.00450310302711145,0.0111513285015506
"11876","2",233596517,233596917,401,"*",3.63158735339748,4.5608977765305,0.245261825098939,4.31563595143156,0.00450806165343858,0.0111625288457171
"23514","8",134535429,134535829,401,"*",4.28743629239194,5.06582474515578,2.47538722907442,2.59043751608136,0.00450918195817632,0.0111642237754481
"13964","3",107987254,107987654,401,"*",6.43288686554005,6.91167586597201,5.71129178714676,1.20038407882526,0.00451006835177677,0.0111653392960782
"16661","5",32047580,32047980,401,"*",4.70532197715013,5.35431944902233,3.49416414908336,1.86015529993897,0.00451267926014759,0.0111707234792213
"18579","6",11653270,11653670,401,"*",5.71900839512835,4.8592033900327,6.25403907757421,-1.39483568754151,0.00451703163086036,0.011180417035689
"23410","8",129322791,129323191,401,"*",3.32361250760476,1.39317729431321,4.12075001544513,-2.72757272113191,0.00452097614679548,0.0111890993071787
"21384","7",96245859,96246259,401,"*",3.11347571434093,4.11347571434093,0,4.11347571434093,0.00452178398037426,0.0111896343647778
"5555","13",36059445,36059845,401,"*",4.10619036106081,4.92491821731187,2.02396596059464,2.90095225671723,0.00452206591375378,0.0111896343647778
"16866","5",53303133,53303533,401,"*",5.5679700574597,6.12028523181493,4.66170036346196,1.45858486835297,0.00452862280689912,0.0112047768077209
"5834","13",72164800,72165200,401,"*",4.12323158328897,4.90528167877937,2.2889303901819,2.61635128859747,0.0045370190690109,0.0112244668768635
"22803","8",89586340,89586740,401,"*",3.97876582875714,4.86601006563996,1.24526182509894,3.62074824054102,0.00453833561637896,0.0112266398049823
"9841","2",33242856,33243256,401,"*",4.16757115772103,4.93278384909443,2.43242918509855,2.50035466399588,0.00453888724950097,0.011226920301025
"16223","4",155821083,155821483,401,"*",4.15254695666951,4.93932180332955,2.2889303901819,2.65039141314765,0.00454049853888571,0.0112298215455854
"1528","1",186526252,186526652,401,"*",3.66331780737584,4.56334987071405,0.762465335450073,3.80088453526397,0.00454212341730014,0.0112327558359296
"5100","12",88946565,88946965,401,"*",5.77733334010812,6.33675419743079,4.85135226500944,1.48540193242135,0.00454257054811684,0.0112327772491947
"7742","16",66204721,66205121,401,"*",5.4180370704133,5.96494814370165,4.52651650150597,1.43843164219568,0.00454490681430914,0.0112369655003427
"13562","3",59245491,59245891,401,"*",4.29805983811967,3.13425853418394,4.93373534605195,-1.79947681186801,0.00454514156118944,0.0112369655003427
"4849","12",63918452,63918852,401,"*",6.59042289393665,5.9469104480225,7.03386775525131,-1.08695730722881,0.00454821694433954,0.0112434837093593
"24797","X",13470498,13470898,401,"*",4.78669333390938,5.44044050482046,3.55815923831071,1.88228126650975,0.00454882020043857,0.0112438899937124
"218","1",35613619,35614019,401,"*",6.08662170017138,5.41870614649408,6.54141305297056,-1.12270690647648,0.00454959944927058,0.0112447311810337
