"","seqnames","start","end","width","strand","Conc","Conc_TES","Conc_TEAD1","Fold","p.value","FDR"
"22759","8",85166668,85167068,401,"*",5.16394180561409,5.61792806976888,4.49777782121738,1.1201502485515,0.0347391904304854,0.0605895759561049
"23023","8",106147056,106147456,401,"*",3.7194117383115,4.40973086057516,2.34742783617123,2.06230302440393,0.0347460822670165,0.0605974702717794
"24573","9",124078088,124078488,401,"*",5.20138130957185,4.50319735608485,5.66986289754569,-1.16666554146084,0.0347513439342328,0.0606025206766497
"23555","9",160014,160414,401,"*",3.43594919805454,4.22982742645673,1.52691758238415,2.70290984407258,0.0347567612161282,0.0606078417503295
"14298","3",149245758,149246158,401,"*",5.04205712428512,5.48707678166773,4.39519369399451,1.09188308767322,0.0347823964703825,0.0606484152192035
"12087","20",8379391,8379791,401,"*",5.6504044276795,5.06671464884918,6.06480514472476,-0.998090495875585,0.0347882702072655,0.0606545282894986
"24567","9",122037054,122037454,401,"*",4.58929761148176,3.77369581232134,5.1071563806147,-1.33346056829337,0.03481404271521,0.0606912472654128
"18766","6",21941528,21941928,401,"*",6.15093310375329,6.53401147375123,5.6278402861239,0.906171187627329,0.0348140688365856,0.0606912472654128
"15235","4",24852188,24852588,401,"*",4.1522370310128,4.76120341547708,3.07773182600088,1.6834715894762,0.034825646919012,0.0607072998623621
"171","1",28045806,28046206,401,"*",6.32565209340723,6.67845342428221,5.85764403671446,0.820809387567745,0.0348353870634688,0.0607201466397535
"5488","13",30832858,30833258,401,"*",4.28408953195681,3.43439796476857,4.81525551152389,-1.38085754675531,0.0348385776093715,0.0607215761068015
"25234","X",103845918,103846318,401,"*",3.8818493456133,4.51730412624298,2.71881611683509,1.79848800940789,0.0348427840390469,0.0607247758840811
"6515","14",67622650,67623050,401,"*",3.66035071597704,4.37221292339123,2.19474326372267,2.17746965966855,0.0348622983599892,0.0607546523429814
"15777","4",94748458,94748858,401,"*",2.71881248947709,3.71881248947709,0,3.71881248947709,0.0348820200217803,0.0607848860461172
"16234","4",156735038,156735438,401,"*",3.48690106268986,2.19268087051542,4.15796203805881,-1.96528116754339,0.0348934275032084,0.0607966864344217
"2551","10",52455120,52455520,401,"*",6.88437375104389,7.19683542476201,6.48497688156835,0.711858543193659,0.0348935385680382,0.0607966864344217
"5371","12",122431282,122431682,401,"*",5.29862659943977,4.6851205602561,5.7277268499148,-1.0426062896587,0.0349068561475503,0.0608157537288749
"24300","9",92151941,92152341,401,"*",6.12459360992584,5.65727558552066,6.47700415043462,-0.819728564913967,0.0349272988246907,0.0608472311407289
"7591","16",53892095,53892495,401,"*",3.89986747697273,4.55294348947846,2.67380496367297,1.87913852580549,0.0349303334552591,0.0608483795844894
"17976","5",131258696,131259096,401,"*",4.81383330761075,5.30485638624823,4.06372474969708,1.24113163655115,0.0349542483870882,0.0608858987272985
"3540","11",34908158,34908558,401,"*",4.76862572578258,5.29602669781613,3.92869324374336,1.36733345407277,0.0349772007118319,0.0609217361415847
"8615","18",9417190,9417590,401,"*",7.4014592734988,7.00720812286708,7.71077026823935,-0.70356214537227,0.0349849384658305,0.060931070420228
"6597","14",73662427,73662827,401,"*",5.18577599066372,4.4674782123991,5.66312778332558,-1.19564957092648,0.0350171781286626,0.0609820102171977
"16105","4",142194939,142195339,401,"*",5.54989711999316,5.9802848355731,4.93373534605195,1.04654948952115,0.0350189479346884,0.0609820102171977
"3199","10",116201071,116201471,401,"*",3.78572492014024,2.72914170179689,4.38906585206768,-1.65992415027079,0.035031702263988,0.0609971291285467
"16046","4",133866306,133866706,401,"*",4.89584258359478,5.3689620280587,4.18719237638465,1.18176965167404,0.0350323924008112,0.0609971291285467
"25271","X",110026151,110026551,401,"*",5.04003822959093,5.54384608181699,4.25925032318132,1.28459575863566,0.0350542139123349,0.0610309755711528
"1025","1",116411845,116412245,401,"*",5.65267781044784,6.1012156841706,4.99828647177613,1.10292921239447,0.0350726506777315,0.0610557084283371
"5176","12",94026213,94026613,401,"*",2.72646822583687,3.72646822583687,0,3.72646822583687,0.0350731866615779,0.0610557084283371
"20955","7",54985396,54985796,401,"*",6.08779484513648,5.59833656451705,6.45259976264498,-0.854263198127932,0.0350925672637121,0.0610807716015362
"10394","2",89814127,89814527,401,"*",3.5321897642046,4.31812955722909,1.67380496367297,2.64432459355612,0.0350938375340707,0.0610807716015362
"19459","6",109139146,109139546,401,"*",5.95819033903079,5.4931096575988,6.30933177475778,-0.816222117158972,0.035094737524649,0.0610807716015362
"17997","5",134149525,134149925,401,"*",6.40650020162436,5.93179120209888,6.76308134643261,-0.831290144333732,0.035097329658005,0.0610811329926935
"14491","3",165742326,165742726,401,"*",3.12322846390169,4.02160443344653,0.245261825098939,3.77634260834759,0.035102137247341,0.0610853497097749
"6199","14",32366920,32367320,401,"*",5.98650001767485,6.40180884645755,5.4009947048101,1.00081414164745,0.035119874660546,0.0611120650298584
"20151","6",151659202,151659602,401,"*",6.5633201187871,6.9476224512913,6.03793071530375,0.909691735987556,0.035141891404567,0.0611462226748667
"23694","9",8519399,8519799,401,"*",3.45289780383326,4.22574073621423,1.67380496367297,2.55193577254127,0.0351501538604078,0.0611564451054952
"5170","12",93784353,93784753,401,"*",3.6707612350617,4.36342810626503,2.2889303901819,2.07449771608313,0.0351570758856195,0.0611643341405887
"20414","7",6254315,6254715,401,"*",3.4684488481196,4.30504543863561,1.24526182509894,3.05978361353667,0.0351637607394704,0.0611718095145856
"21698","7",131011358,131011758,401,"*",5.52250332888848,5.96327130255494,4.88466084765493,1.07861045490001,0.035178776657596,0.0611937758292123
"6469","14",61927083,61927483,401,"*",5.24654220720684,5.7045720947859,4.57154932479589,1.13302276999001,0.0352012400025976,0.0612286931422924
"19859","6",134911553,134911953,401,"*",5.561240641804,4.9733957672088,5.97771717137166,-1.00432140416286,0.0352387298623736,0.0612896931608687
"2220","10",13685926,13686326,401,"*",5.30292928404908,5.75747168382206,4.63555568985347,1.12191599396859,0.0352410950408508,0.0612896931608687
"8681","18",13618669,13619069,401,"*",4.99501054612668,5.44354012001724,4.3406370345326,1.10290308548464,0.0352732247272958,0.061341406966355
"20865","7",43724419,43724819,401,"*",4.94703743477469,5.44215975231907,4.18719237638465,1.25496737593442,0.0352767442382435,0.0613433630036553
"13281","3",27533827,27534227,401,"*",7.42700556947282,7.70598989578398,7.08081700838986,0.625172887394128,0.0352803213991552,0.0613454190171572
"6040","13",105971734,105972134,401,"*",4.38662941936914,4.9146722045556,3.54503978281057,1.36963242174503,0.035323822307887,0.0614168894480984
"21391","7",96786288,96786688,401,"*",3.65211845963058,4.37627145472081,2.12956574701132,2.24670570770949,0.0353393132993837,0.0614396531476186
"9684","2",18077703,18078103,401,"*",4.7209247277476,5.23157573842824,3.92332881286806,1.30824692556018,0.0353490130328549,0.061451858650922
"2495","10",43854055,43854455,401,"*",3.42552495894216,1.95975307674038,4.1374235132262,-2.17767043648583,0.0353511316786378,0.061451858650922
"15076","4",11741465,11741865,401,"*",3.98657367507361,4.6296409599532,2.796742598243,1.8328983617102,0.0353694059913028,0.0614794533401107
"15227","4",24664919,24665319,401,"*",6.46890717545771,5.9235629539376,6.86371993345754,-0.940156979519939,0.0353868359811157,0.0615055767737996
"6667","14",92603697,92604097,401,"*",5.83532321640067,5.34762399110583,6.19915419430263,-0.851530203196806,0.035421012136487,0.0615608010644041
"10373","2",85590261,85590661,401,"*",6.32106241584361,5.84963297503646,6.67579708429317,-0.826164109256714,0.0354464877079009,0.0615968719982916
"5261","12",104339824,104340224,401,"*",4.74084514847203,5.24563568782477,3.95766047548798,1.28797521233679,0.0354465759730956,0.0615968719982916
"23550","8",142762777,142763177,401,"*",7.10313330860045,7.44070469344204,6.66164071428933,0.779063979152712,0.0354693640872956,0.0616322907651718
"11033","2",161322230,161322630,401,"*",4.93930129794443,5.42439206994624,4.20311952821918,1.22127254172706,0.0355425454379957,0.0617552631038254
"24286","9",89477815,89478215,401,"*",5.40648630709284,4.83739237653666,5.81352358425459,-0.97613120771793,0.0355519327903798,0.0617673840449247
"1039","1",117216050,117216450,401,"*",5.2350364656644,5.70202346703616,4.54020211417218,1.16182135286397,0.0355779519202277,0.0618083971779283
"6603","14",74571842,74572242,401,"*",6.48253452935786,6.0336121364686,6.82441801000115,-0.79080587353255,0.0355846694707804,0.0618158750280422
"14359","3",150681000,150681400,401,"*",4.10743724299353,4.71118100417611,3.04958034476518,1.66160065941092,0.0355903305890716,0.0618215168081411
"17161","5",72246181,72246581,401,"*",4.07483177638902,4.65048067890033,3.10241716085704,1.54806351804329,0.0355939230218992,0.0618235646954822
"22802","8",89606328,89606728,401,"*",4.78819402465847,4.05203009082326,5.27327714670398,-1.22124705588072,0.0356316935389954,0.0618849726554278
"15500","4",54152830,54153230,401,"*",5.27872252256948,4.65293872727692,5.71374554196604,-1.06080681468913,0.0356531358866853,0.0619163519511506
"14589","3",172541280,172541680,401,"*",5.80396398191173,6.2315177664231,5.19363836362517,1.03787940279794,0.0356545950824259,0.0619163519511506
"11710","2",222548971,222549371,401,"*",6.75931273441635,7.07922350104026,6.34763119300722,0.731592308033041,0.0356642093006459,0.0619288493387571
"12404","20",44409217,44409617,401,"*",6.48341980296996,6.00807204403591,6.84035982333967,-0.832287779303758,0.0356813479689364,0.0619544099215262
"1599","1",200436402,200436802,401,"*",3.90340404704688,4.52578127411914,2.78496003390421,1.74082124021494,0.035686950025469,0.0619599370917999
"21755","7",134480717,134481117,401,"*",5.4290478678966,4.90521519413689,5.81252086945424,-0.907305675317354,0.0357154842569201,0.0620052758200789
"7171","15",70815856,70816256,401,"*",5.08253464850909,5.53483442135286,4.42002979752387,1.11480462382899,0.0357273972540203,0.0620217544089851
"14900","3",190003648,190004048,401,"*",5.68997515712585,6.10594330910399,5.10314954803308,1.00279376107091,0.0357428473032822,0.0620443705713137
"8355","17",63275363,63275763,401,"*",5.83932395344646,6.24062475990615,5.28144857371821,0.959176186187938,0.0357465802054956,0.0620466457883165
"22575","8",69871615,69872015,401,"*",4.52921236515523,5.05843438208407,3.6845710671789,1.37386331490516,0.0357652624352131,0.0620748670330252
"14010","3",111954575,111954975,401,"*",5.29623814414439,5.75311519236073,4.6237704222971,1.12934477006363,0.0357778689550718,0.0620925400510244
"7249","15",83613683,83614083,401,"*",4.69895929155959,4.00726718124554,5.16453965870201,-1.15727247745647,0.0357823891993135,0.0620961778829086
"18843","6",31058135,31058535,401,"*",6.04338681936911,5.50986787851747,6.4319978850354,-0.922130006517935,0.0358049724011646,0.0621311592621754
"3276","10",127889652,127890052,401,"*",4.29545985694705,3.43665077526348,4.83011162116067,-1.39346084589719,0.0358583945307026,0.062219646027127
"22762","8",85178603,85179003,401,"*",4.84780205069126,5.31987388838245,4.14152557397287,1.17834831440958,0.0358759133259127,0.0622458274015564
"16656","5",32028001,32028401,401,"*",5.05968006960741,5.53681510901676,4.34187863751195,1.19493647150481,0.0359056343958526,0.0622896560583712
"13338","3",31067032,31067432,401,"*",5.39780685391748,5.83667035260149,4.76397838262133,1.07269196998015,0.0359060376857397,0.0622896560583712
"14355","3",150469579,150469979,401,"*",7.20334620265939,7.49487570103562,6.83759156820077,0.657284132834853,0.0359294605058267,0.0623260689589799
"9231","19",20023572,20023972,401,"*",2.71783122925284,3.71783122925284,0,3.71783122925284,0.035933326843505,0.0623285550124068
"8239","17",51639022,51639422,401,"*",5.07429952918939,5.5482835024125,4.36368617354079,1.18459732887171,0.0359595153252434,0.0623697572328143
"19437","6",108357855,108358255,401,"*",3.65038039546635,4.3954953480326,2.02396596059464,2.37152938743796,0.0359751868858717,0.0623927141007779
"16373","4",177484588,177484988,401,"*",5.58374053076477,4.98289819111825,6.00665288046718,-1.02375468934893,0.0359864959136783,0.0624075514807743
"16096","4",141028088,141028488,401,"*",4.91379565038552,4.29584692470652,5.34504767887762,-1.0492007541711,0.0359886145562929,0.0624075514807743
"7078","15",63479676,63480076,401,"*",4.48147968409139,4.98701037538667,3.69648607299705,1.29052430238962,0.036007161313662,0.0624313485881337
"14688","3",177983341,177983741,401,"*",5.10027767295822,5.55450282515908,4.43359428206708,1.12090854309201,0.0360072120565696,0.0624313485881337
"20484","7",16817539,16817939,401,"*",5.19828600846437,5.65627799044328,4.52337625628663,1.13290173415665,0.0360278673077716,0.0624629339394841
"13490","3",49745905,49746305,401,"*",6.03938439007128,6.423681809417,5.51400421661861,0.909677592798391,0.0360327822194454,0.0624672272153028
"5606","13",40036613,40037013,401,"*",4.06800650499266,3.19534421257661,4.60789674297245,-1.41255253039584,0.0360378450734924,0.0624717763688557
"4141","11",113763357,113763757,401,"*",4.46742306665662,4.98134283453075,3.66170036346196,1.31964247106879,0.0360666562747249,0.0625151424260774
"3882","11",95308577,95308977,401,"*",3.40951265783711,4.23887681358872,1.24526182509894,2.99361498848978,0.03606774242329,0.0625151424260774
"14128","3",123766610,123767010,401,"*",5.36303365614798,4.72391563963924,5.80440518300912,-1.08048954336989,0.036081049439568,0.0625339758081173
"22746","8",84361167,84361567,401,"*",4.23688844113133,4.78803922231067,3.33381411719183,1.45422510511884,0.0360947840057704,0.0625504616977529
"25581","Y",9014249,9014649,401,"*",3.24654436439177,1.57168926588357,4.00083537371171,-2.42914610782814,0.0360954452223682,0.0625504616977529
"24389","9",104740593,104740993,401,"*",3.18079465461164,1.79714549266338,3.87389289090305,-2.07674739823967,0.036119759588788,0.0625857442215166
"3133","10",110496110,110496510,401,"*",5.99005663445287,5.50965468307101,6.34982753520329,-0.840172852132278,0.0361206918555162,0.0625857442215166
"3566","11",35632486,35632886,401,"*",3.9886389491324,4.63228542568123,2.796742598243,1.83554282743823,0.0361272805653666,0.0625929265446351
"7790","16",72371252,72371652,401,"*",5.45030422858904,5.90212996859677,4.78882543643746,1.11330453215931,0.0361307785322842,0.0625947533398479
"6472","14",62289438,62289838,401,"*",5.99837915781985,5.47636901855203,6.38087947873016,-0.904510460178126,0.036140725031225,0.0626077508892852
"11854","2",230781402,230781802,401,"*",3.50720696921561,4.25089383980759,1.88816020614346,2.36273363366413,0.0361506214841768,0.0626206599904431
"15030","4",7828322,7828722,401,"*",6.16598397485509,5.66034625620506,6.5396611780479,-0.879314921842841,0.0361647327540845,0.0626408678226134
"423","1",61452587,61452987,401,"*",5.13082169317576,5.56812428228774,4.50027086644325,1.06785341584448,0.0361703697966435,0.0626463957208128
"13818","3",99748022,99748422,401,"*",6.14386231159943,5.62729076141724,6.52344883874837,-0.89615807733113,0.0361772873466358,0.0626512546720187
"15737","4",86302230,86302630,401,"*",4.51543797020815,5.034623956431,3.69648607299705,1.33813788343395,0.0361780667984268,0.0626512546720187
"2614","10",60048111,60048511,401,"*",5.12565946808149,5.57280443866486,4.47425541228209,1.09854902638278,0.0361933482773314,0.0626734813406423
"313","1",49351788,49352188,401,"*",4.92357433704559,4.18972121442815,5.4076651895228,-1.21794397509465,0.0361980554206465,0.0626773954072787
"13395","3",37922626,37923026,401,"*",4.95705763602587,4.29821076153875,5.4076651895228,-1.10945442798405,0.0362038845521825,0.0626832515504365
"4140","11",113675063,113675463,401,"*",7.0126033005703,6.59178673603886,7.33798775541483,-0.746201019375971,0.036235149055715,0.0627331426203835
"19231","6",80520069,80520469,401,"*",3.41259256483596,4.24234295242571,1.24526182509894,2.99708112732677,0.0362498814169245,0.0627544071349555
"17655","5",107969778,107970178,401,"*",5.3645200917361,4.81969091982889,5.75906434524626,-0.93937342541737,0.0362697221645746,0.0627845116210125
"8219","17",51289787,51290187,401,"*",6.24478890822918,6.63338845883087,5.71129178714676,0.922096671684119,0.0362722536525075,0.0627846509603779
"10906","2",152197539,152197939,401,"*",4.58541672149734,5.09483730005295,3.79086334464103,1.30397395541192,0.0363172978564212,0.06285837174933
"19438","6",108363951,108364351,401,"*",6.55460182623579,6.88305741486112,6.12861910815855,0.754438306702571,0.0363864682526258,0.0629738376298401
"23284","8",125110854,125111254,401,"*",5.23543339749697,5.6842873903889,4.58036283107749,1.1039245593114,0.0364102459854749,0.0630107324121015
"17441","5",88784745,88785145,401,"*",5.98771366747629,5.4714911041984,6.36711264360711,-0.895621539408702,0.0364286637535754,0.0630358467703934
"8831","18",35776434,35776834,401,"*",3.11654040970167,3.93930840472406,1.00377616859828,2.93553223612579,0.0364296797153694,0.0630358467703934
"5839","13",72437569,72437969,401,"*",5.30194450614838,4.66971085848147,5.74004915737647,-1.070338298895,0.0364438145398951,0.0630560454747688
"17039","5",62144427,62144827,401,"*",6.02901689683438,6.39935279291658,5.5295053804368,0.869847412479772,0.036465316025367,0.0630875788818211
"4477","12",19273901,19274301,401,"*",5.030085165865,5.52978746496338,4.25925032318132,1.27053714178205,0.0364669651976548,0.0630875788818211
"14327","3",150059793,150060193,401,"*",5.31499079386541,5.73560187312309,4.71881611683509,1.01678575628801,0.0364768988575014,0.0631005025076821
"956","1",113783434,113783834,401,"*",4.02191259302408,4.63942549436382,2.91960839524782,1.719817099116,0.0364932291769537,0.063124489067246
"13637","3",66609897,66610297,401,"*",5.0226914265747,4.4581422582134,5.42741291392251,-0.969270655709103,0.0364998170120615,0.0631296260057689
"23250","8",122758653,122759053,401,"*",7.3109129996925,7.60856225550781,6.93545376256641,0.673108492941402,0.036501127840859,0.0631296260057689
"6982","15",56736214,56736614,401,"*",5.26215791700421,4.68359280036743,5.67398605465726,-0.99039325428983,0.036515448195143,0.063150129689899
"19011","6",52340463,52340863,401,"*",6.79412291194434,6.38246838564935,7.1140174087728,-0.731549023123452,0.0365273350505435,0.0631664223759348
"20143","6",151202196,151202596,401,"*",4.83533085309795,5.30575216700185,4.13278284300387,1.17296932399798,0.0365403704241625,0.0631810971931772
"7204","15",77487066,77487466,401,"*",5.03157855518764,5.47165585407888,4.39519369399451,1.07646216008437,0.0365407540176811,0.0631810971931772
"10228","2",67446581,67446981,401,"*",4.31178584867692,4.88657629628735,3.34187863751195,1.5446976587754,0.0365657123630542,0.063219984333963
"3461","11",27350501,27350901,401,"*",3.69213748595069,4.36842033933897,2.3773434945499,1.99107684478907,0.0365757371531977,0.0632330487221645
"24740","X",12007889,12008289,401,"*",5.62296457491998,6.03982765991111,5.03434395783774,1.00548370207337,0.0365791814893541,0.0632347356614451
"15902","4",113821820,113822220,401,"*",3.9528888352563,4.57758082560783,2.82668123446995,1.75089959113787,0.0365845948741137,0.0632398260540723
"19630","6",121442537,121442937,401,"*",3.8769686854271,4.56198651152169,2.52691758238415,2.03506892913754,0.0365988120526005,0.0632601328973963
"5795","13",61396326,61396726,401,"*",3.88306414042154,4.51886795584451,2.71881611683509,1.80005183900942,0.0366158775797823,0.0632853599678634
"14368","3",151357450,151357850,401,"*",3.43864749338717,4.20904626599058,1.67380496367297,2.53524130231761,0.036627817043857,0.0632984338849837
"858","1",101259700,101260100,401,"*",4.0352043766298,4.64511550115813,2.95766047548798,1.68745502567015,0.036628384036427,0.0632984338849837
"20934","7",48280081,48280481,401,"*",6.74436345460024,7.07599568146722,6.31300592452332,0.762989756943907,0.0366445473598185,0.0633220942504797
"9365","19",36810297,36810697,401,"*",3.08839443385025,3.98419495707589,0.245261825098939,3.73893313197695,0.0366533695535065,0.0633330667441904
"24274","9",88478088,88478488,401,"*",4.0378182115388,4.66012535968453,2.91960839524782,1.74051696443671,0.0366713727970827,0.0633599005510637
"13865","3",101204228,101204628,401,"*",3.8507385288228,2.79419123403672,4.45406809234638,-1.65987685830966,0.0366888470233351,0.0633858167768094
"20505","7",17503095,17503495,401,"*",3.08985563624587,3.93845817995916,0.762465335450073,3.17599284450908,0.0366992630580859,0.0633995361812738
"11640","2",219656711,219657111,401,"*",5.92433954624935,6.33260647136883,5.35282361001577,0.979782861353065,0.0367255667162123,0.0634406984289227
"19049","6",54646480,54646880,401,"*",3.68422903054244,4.35851566059543,2.3773434945499,1.98117216604553,0.0367841367975178,0.0635375892248965
"18012","5",136774773,136775173,401,"*",2.71754719837748,3.71754719837748,0,3.71754719837748,0.0367934457955912,0.0635493835547074
"13216","3",23567952,23568352,401,"*",6.12916121503345,6.52065283813716,5.59016804893949,0.930484789197665,0.0367975600355669,0.0635522045490211
"8050","17",26835090,26835490,401,"*",3.08111907656226,3.9763732119181,0.245261825098939,3.73111138681916,0.0368164512502683,0.0635805444095512
"20409","7",5773795,5774195,401,"*",6.5183003147636,6.1084641358825,6.83709859248325,-0.728634456600749,0.0368276661556474,0.0635956246624688
"1130","1",145804193,145804593,401,"*",4.10836901660671,4.72349286107,3.0139063825572,1.7095864785128,0.0368377896127089,0.0636088182486789
"19725","6",129644585,129644985,401,"*",5.58239059535024,5.9882300580184,5.01565008667491,0.972579971343492,0.0368498699303071,0.0636253887931212
"21571","7",116782243,116782643,401,"*",6.75441900693036,7.11358437597463,6.27510048315473,0.838483892819902,0.0368567957476113,0.0636330578870938
"12467","20",50224592,50224992,401,"*",4.66470504610637,3.99405590321933,5.12075001544513,-1.1266941122258,0.0368618013879169,0.0636374109956113
"19715","6",129277000,129277400,401,"*",3.45682096341253,4.23033183334522,1.67380496367297,2.55652686967225,0.0368658791354291,0.0636401617314611
"9966","2",42286530,42286930,401,"*",4.60029212796247,5.11125029195769,3.80193529565885,1.30931499629884,0.0368726619541582,0.0636475814432423
"23830","9",21549187,21549587,401,"*",6.6043937941981,6.95668171447015,6.13729217813976,0.819389536330382,0.0368956841996679,0.0636804415132862
"8172","17",44820522,44820922,401,"*",6.6073107020204,6.19240263332693,6.92916113298251,-0.736758499655577,0.0368966705551294,0.0636804415132862
"13044","22",39277147,39277547,401,"*",4.31970267332019,4.85694410580754,3.45406809234638,1.40287601346116,0.0369037052541293,0.0636851571379658
"9002","18",58201759,58202159,401,"*",4.10893475559987,3.36841434257056,4.59588239928937,-1.22746805671881,0.0369059823848151,0.0636851571379658
"17447","5",89012206,89012606,401,"*",4.39160399710989,3.5271738918409,4.92838966542104,-1.40121577358014,0.0369079354436229,0.0636851571379658
"12328","20",31230061,31230461,401,"*",3.98713240344514,4.6805275883206,2.6022298756635,2.0782977126571,0.0369093473949969,0.0636851571379658
"14747","3",182083116,182083516,401,"*",4.70555940683747,5.20358572777689,3.93875988797571,1.26482583980118,0.0369152179822042,0.0636909964189495
"17703","5",112012088,112012488,401,"*",4.80920489596613,5.30566082189297,4.04617203360115,1.25948878829182,0.0369221624649068,0.0636986876145644
"23574","9",2127529,2127929,401,"*",3.39286763818985,4.22012830270272,1.24526182509894,2.97486647760378,0.0369486178290331,0.0637400359827942
"17330","5",79767438,79767838,401,"*",3.66279201945475,4.37519335195151,2.19474326372267,2.18045008822884,0.0369601029999099,0.0637540595760634
"1609","1",201937790,201938190,401,"*",5.33952484503701,4.82747897800672,5.71667377529323,-0.889194797286511,0.0369617246550639,0.0637540595760634
"14676","3",177824730,177825130,401,"*",3.89630372135332,4.54840941739386,2.67380496367297,1.8746044537209,0.0369797967798138,0.0637809368645105
"8138","17",39485618,39486018,401,"*",5.52984991949024,4.99465372730229,5.919345334409,-0.924691607106713,0.0370125694808735,0.0638316032210398
"4090","11",110273000,110273400,401,"*",4.40768418735205,3.72008607093796,4.87142519491982,-1.15133912398187,0.0370147109564208,0.0638316032210398
"8680","18",13587825,13588225,401,"*",4.33284671830724,4.87502785213106,3.45406809234638,1.42095975978469,0.0370166484169483,0.0638316032210398
"12597","21",7946725,7947125,401,"*",2.7108305545572,3.7108305545572,0,3.7108305545572,0.0370191742642556,0.0638316618169879
"23274","8",124141419,124141819,401,"*",4.8180818026832,5.31822942990793,4.04617203360115,1.27205739630678,0.0370279907138817,0.0638425664755196
"6205","14",32413770,32414170,401,"*",3.51475391943907,4.25990351331847,1.88816020614346,2.371743307175,0.0370351383827802,0.063850592597476
"9647","2",13572532,13572932,401,"*",6.43222820815203,5.95111608260157,6.79239564348433,-0.841279560882762,0.0370401602491594,0.0638539298963613
"19586","6",117397803,117398203,401,"*",3.07801483302573,3.97303493280271,0.245261825098939,3.72777310770377,0.0370420595822895,0.0638539298963613
"12673","21",16999779,17000179,401,"*",3.62520822650608,4.4007436154256,1.8302243258201,2.5705192896055,0.0370482943374914,0.0638603800383002
"3347","11",12159638,12160038,401,"*",5.88336259707677,5.38367142025227,6.2537967947229,-0.870125374470626,0.0370518756195767,0.063862255811538
"17811","5",123845142,123845542,401,"*",4.32386477958423,4.86267709070577,3.45406809234638,1.4086089983594,0.0370811840609364,0.0639084714327488
"17428","5",88177824,88178224,401,"*",5.12522744833279,5.57710948426388,4.46362685771733,1.11348262654655,0.0371014519002725,0.0639391006376063
"22456","8",60277027,60277427,401,"*",3.17713164092251,1.68242092771755,3.89534902981116,-2.21292810209361,0.0371162399339841,0.0639602826874495
"1472","1",183403416,183403816,401,"*",7.07683962280679,7.39415383278704,6.66945929203106,0.724694540755985,0.0371196112699676,0.0639617894720496
"4583","12",27331241,27331641,401,"*",6.15539256052577,6.53114177369692,5.64593558698105,0.885206186715877,0.037127765154042,0.0639680311523725
"2420","10",33273264,33273664,401,"*",6.47842761908255,5.99758704727358,6.83844346492263,-0.840856417649046,0.0371282279502449,0.0639680311523725
"14707","3",179811349,179811749,401,"*",4.3181545085237,3.48937277785839,4.84121008748347,-1.35183730962508,0.0371430324815544,0.0639850479470618
"9249","19",21183179,21183579,401,"*",4.34764360279282,4.91987756524383,3.38516897308728,1.53470859215654,0.0371431005220491,0.0639850479470618
"19246","6",81769837,81770237,401,"*",6.13542230246297,6.52297463385261,5.60390744016749,0.919067193685118,0.0371487580929165,0.0639904907072926
"13842","3",100090345,100090745,401,"*",4.23002868353083,4.77866784270206,3.33381411719183,1.44485372551023,0.0371588596748685,0.0640035872398757
"5017","12",76025009,76025409,401,"*",5.02033477638187,5.4917038980371,4.31564740644442,1.17605649159268,0.0371686691506366,0.0640161789123047
"4055","11",107611659,107612059,401,"*",5.97324256681626,6.38101331337816,5.40270467847922,0.978308634898939,0.0371897779374786,0.0640482285630262
"10199","2",64214361,64214761,401,"*",6.51789532215601,6.87030417637351,6.0505802741747,0.819723902198802,0.0371954376768601,0.0640536693465848
"7156","15",70115581,70115981,401,"*",5.67538244867164,5.15219562287187,6.05851097886181,-0.906315355989941,0.0372031639022926,0.0640626678220709
"1829","1",221335087,221335487,401,"*",5.94716135668706,6.34340709800029,5.39906362511242,0.944343472887874,0.0372114988675648,0.0640727132480701
"4627","12",29239033,29239433,401,"*",2.71084001407941,3.71084001407941,0,3.71084001407941,0.0372278705588149,0.0640965944505042
"24570","9",123069155,123069555,401,"*",6.65704438898931,6.25916969296757,6.96857593519587,-0.709406242228305,0.0372424951555053,0.0641156350363522
"18048","5",140220342,140220742,401,"*",5.55070122876597,6.00941462533182,4.87420815474334,1.13520647058848,0.037246179874575,0.0641156350363522
"19253","6",82013866,82014266,401,"*",6.5809383673935,6.92110956797234,6.13497349772432,0.786136070248024,0.0372464383578996,0.0641156350363522
"5240","12",101857038,101857438,401,"*",4.42240968998059,3.59926788635248,4.94324956091398,-1.3439816745615,0.0372517301212957,0.0641196330198061
"23889","9",35306278,35306678,401,"*",6.08050283250278,6.48032715545164,5.52549371357176,0.954833441879876,0.0372537671078144,0.0641196330198061
"3752","11",78715757,78716157,401,"*",5.33911119462087,4.73945815773381,5.76143824412597,-1.02198008639216,0.0372774570279064,0.0641560964274959
"8369","17",64694271,64694671,401,"*",6.52974839307218,6.0461812299167,6.89128428903786,-0.845103059121167,0.037306250853469,0.0642005136928159
"17563","5",95895727,95896127,401,"*",5.22560369422898,4.62441319427517,5.64868725041824,-1.02427405614307,0.037308277905655,0.0642005136928159
"5830","13",71876709,71877109,401,"*",3.47091609838046,4.20743996555847,1.88816020614346,2.31927975941501,0.0373202685397096,0.064216833405871
"15964","4",123299287,123299687,401,"*",4.21117851737586,4.75283113334255,3.33381411719183,1.41901701615072,0.037325803760011,0.0642220438686487
