"","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0051100","GO:0051100","negative regulation of binding","25/5471","101/18986",0.247524752475248,0.858984637268333,-0.904064163181054,0.84495475807214,0.931950446089604,0.645484149571416,"5195/23028/3725/10763/3428/5599/22943/3433/9044/114769/6588/1663/8091/488/146057/80011/171392/4133/151651/51176/1601/64771/5350/406940/4781",25
"GO:0000054","GO:0000054","ribosomal subunit export from nucleus","3/5471","15/18986",0.2,0.694059586912813,-0.754167823555854,0.851864098265956,0.935362922023635,0.647847686318948,"7514/51068/55781",3
"GO:0001833","GO:0001833","inner cell mass cell proliferation","3/5471","15/18986",0.2,0.694059586912813,-0.754167823555854,0.851864098265956,0.935362922023635,0.647847686318948,"9837/57167/129685",3
"GO:0006369","GO:0006369","termination of RNA polymerase II transcription","3/5471","15/18986",0.2,0.694059586912813,-0.754167823555854,0.851864098265956,0.935362922023635,0.647847686318948,"8458/65125/22828",3
"GO:0006620","GO:0006620","post-translational protein targeting to endoplasmic reticulum membrane","3/5471","15/18986",0.2,0.694059586912813,-0.754167823555854,0.851864098265956,0.935362922023635,0.647847686318948,"128866/54557/23480",3
"GO:0009130","GO:0009130","pyrimidine nucleoside monophosphate biosynthetic process","3/5471","15/18986",0.2,0.694059586912813,-0.754167823555854,0.851864098265956,0.935362922023635,0.647847686318948,"151531/1633/139596",3
"GO:0010889","GO:0010889","regulation of sequestering of triglyceride","3/5471","15/18986",0.2,0.694059586912813,-0.754167823555854,0.851864098265956,0.935362922023635,0.647847686318948,"5468/51099/4023",3
"GO:0010989","GO:0010989","negative regulation of low-density lipoprotein particle clearance","3/5471","15/18986",0.2,0.694059586912813,-0.754167823555854,0.851864098265956,0.935362922023635,0.647847686318948,"8570/3949/406940",3
"GO:0032688","GO:0032688","negative regulation of interferon-beta production","3/5471","15/18986",0.2,0.694059586912813,-0.754167823555854,0.851864098265956,0.935362922023635,0.647847686318948,"5495/9111/23515",3
"GO:0033750","GO:0033750","ribosome localization","3/5471","15/18986",0.2,0.694059586912813,-0.754167823555854,0.851864098265956,0.935362922023635,0.647847686318948,"7514/51068/55781",3
"GO:0034058","GO:0034058","endosomal vesicle fusion","3/5471","15/18986",0.2,0.694059586912813,-0.754167823555854,0.851864098265956,0.935362922023635,0.647847686318948,"51479/8877/27072",3
"GO:0043252","GO:0043252","sodium-independent organic anion transport","3/5471","15/18986",0.2,0.694059586912813,-0.754167823555854,0.851864098265956,0.935362922023635,0.647847686318948,"6579/28232/6578",3
"GO:0046007","GO:0046007","negative regulation of activated T cell proliferation","3/5471","15/18986",0.2,0.694059586912813,-0.754167823555854,0.851864098265956,0.935362922023635,0.647847686318948,"56253/5621/80380",3
"GO:0046321","GO:0046321","positive regulation of fatty acid oxidation","3/5471","15/18986",0.2,0.694059586912813,-0.754167823555854,0.851864098265956,0.935362922023635,0.647847686318948,"8660/3667/10891",3
"GO:0048934","GO:0048934","peripheral nervous system neuron differentiation","3/5471","15/18986",0.2,0.694059586912813,-0.754167823555854,0.851864098265956,0.935362922023635,0.647847686318948,"861/2115/4915",3
"GO:0048935","GO:0048935","peripheral nervous system neuron development","3/5471","15/18986",0.2,0.694059586912813,-0.754167823555854,0.851864098265956,0.935362922023635,0.647847686318948,"861/2115/4915",3
"GO:0051791","GO:0051791","medium-chain fatty acid metabolic process","3/5471","15/18986",0.2,0.694059586912813,-0.754167823555854,0.851864098265956,0.935362922023635,0.647847686318948,"34/11057/54995",3
"GO:0060457","GO:0060457","negative regulation of digestive system process","3/5471","15/18986",0.2,0.694059586912813,-0.754167823555854,0.851864098265956,0.935362922023635,0.647847686318948,"65125/27347/387129",3
"GO:0070988","GO:0070988","demethylation","3/5471","15/18986",0.2,0.694059586912813,-0.754167823555854,0.851864098265956,0.935362922023635,0.647847686318948,"23028/23210/64816",3
"GO:0071027","GO:0071027","nuclear RNA surveillance","3/5471","15/18986",0.2,0.694059586912813,-0.754167823555854,0.851864098265956,0.935362922023635,0.647847686318948,"5393/84186/23404",3
"GO:0090235","GO:0090235","regulation of metaphase plate congression","3/5471","15/18986",0.2,0.694059586912813,-0.754167823555854,0.851864098265956,0.935362922023635,0.647847686318948,"983/1778/8379",3
"GO:0090306","GO:0090306","meiotic spindle assembly","3/5471","15/18986",0.2,0.694059586912813,-0.754167823555854,0.851864098265956,0.935362922023635,0.647847686318948,"5728/348235/10403",3
"GO:0140966","GO:0140966","piRNA-mediated heterochromatin formation","3/5471","15/18986",0.2,0.694059586912813,-0.754167823555854,0.851864098265956,0.935362922023635,0.647847686318948,"90853/143689/54456",3
"GO:1900226","GO:1900226","negative regulation of NLRP3 inflammasome complex assembly","3/5471","15/18986",0.2,0.694059586912813,-0.754167823555854,0.851864098265956,0.935362922023635,0.647847686318948,"25827/1452/3920",3
"GO:1902093","GO:1902093","positive regulation of flagellated sperm motility","3/5471","15/18986",0.2,0.694059586912813,-0.754167823555854,0.851864098265956,0.935362922023635,0.647847686318948,"6869/1235/63978",3
"GO:1903543","GO:1903543","positive regulation of exosomal secretion","3/5471","15/18986",0.2,0.694059586912813,-0.754167823555854,0.851864098265956,0.935362922023635,0.647847686318948,"6382/6385/10015",3
"GO:2000155","GO:2000155","positive regulation of cilium-dependent cell motility","3/5471","15/18986",0.2,0.694059586912813,-0.754167823555854,0.851864098265956,0.935362922023635,0.647847686318948,"6869/1235/63978",3
"GO:0007218","GO:0007218","neuropeptide signaling pathway","28/5471","113/18986",0.247787610619469,0.859896833343308,-0.950380105064314,0.854666967153306,0.938278892289902,0.64986733510542,"6272/114815/594857/6653/57105/6447/256933/4158/2587/84417/2825/4923/57537/10874/10886/2743/9693/9607/2741/4988/4852/387129/4986/2776/347148/2742/2925/10178",28
"GO:0008210","GO:0008210","estrogen metabolic process","9/5471","40/18986",0.225,0.780817035276915,-0.882894190815902,0.855842015587032,0.939407096151497,0.650648747586309,"3283/51478/8879/51144/1588/50700/25976/5156/441282",9
"GO:0048665","GO:0048665","neuron fate specification","8/5471","36/18986",0.222222222222222,0.771177318792014,-0.874331945356369,0.856115718995621,0.939486893185633,0.650704016319678,"4774/3169/4089/23040/170825/5454/2737/4781",8
"GO:0002251","GO:0002251","organ or tissue specific immune response","10/5471","44/18986",0.227272727272727,0.788704076037288,-0.892760927105268,0.856209501492837,0.939486893185633,0.650704016319678,"11126/56957/3570/4843/100141515/57724/54145/4057/8970/3569",10
"GO:0002697","GO:0002697","regulation of immune effector process","109/5471","410/18986",0.265853658536585,0.922591402115812,-1.00817439047526,0.856432532189056,0.939569872663175,0.650761489265495,"5590/2048/5724/7805/11126/912/51744/2213/117157/7292/163486/5788/7042/3142/11221/55061/2625/3098/3263/966/23529/8772/9846/24145/3606/23705/56253/57102/2/5027/121260/3146/3356/3958/10125/7158/8482/9516/51704/164/8140/146850/136/4843/399687/5914/406991/100141515/6398/4092/148022/23476/3594/558/7040/634/5817/5819/4436/57142/10865/3554/3553/940/5105/3689/613/4282/5880/4292/7474/56941/3592/5648/604/4976/116449/6372/3558/3575/2150/2241/3565/80762/81545/3107/100507436/51465/6885/9474/5169/8417/135250/79465/3569/10392/7784/948/4067/8767/284/51571/23586/6461/301/7099/7186/51284/695",109
"GO:0045292","GO:0045292","mRNA cis splicing, via spliceosome","11/5471","48/18986",0.229166666666667,0.795276610004265,-0.903548896986637,0.857049058208003,0.939846039817561,0.650952767161801,"26824/101954273/84991/28960/6433/6426/6432/100151683/55660/55696/392517",11
"GO:0007271","GO:0007271","synaptic transmission, cholinergic","7/5471","32/18986",0.21875,0.759127673185889,-0.867645047222444,0.857274062676389,0.939846039817561,0.650952767161801,"1131/348/6869/116372/1134/3908/1142",7
"GO:0042219","GO:0042219","cellular modified amino acid catabolic process","7/5471","32/18986",0.21875,0.759127673185889,-0.867645047222444,0.857274062676389,0.939846039817561,0.650952767161801,"8659/160428/10588/26090/2687/29958/635",7
"GO:0180046","GO:0180046","GPI anchored protein biosynthesis","7/5471","32/18986",0.21875,0.759127673185889,-0.867645047222444,0.857274062676389,0.939846039817561,0.650952767161801,"93183/9488/9487/94005/23556/51604/8813",7
"GO:0001510","GO:0001510","RNA methylation","20/5471","83/18986",0.240963855421687,0.836216369774474,-0.951425539207202,0.859076761275936,0.941188245298919,0.651882400671093,"127253/6635/6894/1787/221078/91801/115708/117246/2091/63892/6637/79828/51574/51106/353267/57604/96764/55039/158234/24140",20
"GO:0007141","GO:0007141","male meiosis I","6/5471","28/18986",0.214285714285714,0.7436352716923,-0.863717387134404,0.859679470340002,0.941188245298919,0.651882400671093,"55810/254528/7314/54456/23304/4603",6
"GO:0033081","GO:0033081","regulation of T cell differentiation in thymus","6/5471","28/18986",0.214285714285714,0.7436352716923,-0.863717387134404,0.859679470340002,0.941188245298919,0.651882400671093,"10125/2064/6654/23240/3575/6469",6
"GO:0070193","GO:0070193","synaptonemal complex organization","6/5471","28/18986",0.214285714285714,0.7436352716923,-0.863717387134404,0.859679470340002,0.941188245298919,0.651882400671093,"6847/100130958/256126/56154/158401/56159",6
"GO:1900543","GO:1900543","negative regulation of purine nucleotide metabolic process","6/5471","28/18986",0.214285714285714,0.7436352716923,-0.863717387134404,0.859679470340002,0.941188245298919,0.651882400671093,"142/54541/6774/9759/8870/2203",6
"GO:1903019","GO:1903019","negative regulation of glycoprotein metabolic process","6/5471","28/18986",0.214285714285714,0.7436352716923,-0.863717387134404,0.859679470340002,0.941188245298919,0.651882400671093,"26574/100126296/1839/27161/407035/619556",6
"GO:2000319","GO:2000319","regulation of T-helper 17 cell differentiation","6/5471","28/18986",0.214285714285714,0.7436352716923,-0.863717387134404,0.859679470340002,0.941188245298919,0.651882400671093,"406991/4092/23476/3594/4976/3558",6
"GO:0061014","GO:0061014","positive regulation of mRNA catabolic process","51/5471","199/18986",0.256281407035176,0.889372837501343,-0.998137165637259,0.859679630393836,0.941188245298919,0.651882400671093,"9698/7812/22849/619552/4076/79899/10658/85456/442900/406911/28960/255967/91875/23034/693210/5073/27327/64282/79068/23019/10642/10140/57690/8570/1994/342977/442918/9475/678/87178/406915/129563/406885/23112/4292/55802/201626/25819/167227/406937/406938/442908/221662/340152/9444/407037/253943/26986/27161/406987/79670",51
"GO:0007131","GO:0007131","reciprocal meiotic recombination","14/5471","60/18986",0.233333333333333,0.809736184731615,-0.939145845419452,0.861345519831654,0.942688245777295,0.652921325580892,"6847/472/57697/5890/254528/2072/83990/79173/4292/285498/23304/25788/158401/56159",14
"GO:0140527","GO:0140527","reciprocal homologous recombination","14/5471","60/18986",0.233333333333333,0.809736184731615,-0.939145845419452,0.861345519831654,0.942688245777295,0.652921325580892,"6847/472/57697/5890/254528/2072/83990/79173/4292/285498/23304/25788/158401/56159",14
"GO:0032091","GO:0032091","negative regulation of protein binding","15/5471","64/18986",0.234375,0.813351078413453,-0.951617863832718,0.863144956270885,0.942880873495828,0.653054742695077,"5195/23028/10763/5599/22943/3433/114769/1663/488/146057/80011/4133/151651/1601/406940",15
"GO:0000395","GO:0000395","mRNA 5'-splice site recognition","5/5471","24/18986",0.208333333333333,0.722978736367514,-0.863987160967167,0.863894577739606,0.942880873495828,0.653054742695077,"26824/101954273/6433/6426/100151683",5
"GO:0006123","GO:0006123","mitochondrial electron transport, cytochrome c to oxygen","5/5471","24/18986",0.208333333333333,0.722978736367514,-0.863987160967167,0.863894577739606,0.942880873495828,0.653054742695077,"1346/9167/84701/246269/4697",5
"GO:0015874","GO:0015874","norepinephrine transport","5/5471","24/18986",0.208333333333333,0.722978736367514,-0.863987160967167,0.863894577739606,0.942880873495828,0.653054742695077,"150/3745/1312/5021/6622",5
"GO:0032770","GO:0032770","positive regulation of monooxygenase activity","5/5471","24/18986",0.208333333333333,0.722978736367514,-0.863987160967167,0.863894577739606,0.942880873495828,0.653054742695077,"1001/7014/3553/4883/2099",5
"GO:0045947","GO:0045947","negative regulation of translational initiation","5/5471","24/18986",0.208333333333333,0.722978736367514,-0.863987160967167,0.863894577739606,0.942880873495828,0.653054742695077,"1979/440275/23367/1978/27161",5
"GO:0051131","GO:0051131","chaperone-mediated protein complex assembly","5/5471","24/18986",0.208333333333333,0.722978736367514,-0.863987160967167,0.863894577739606,0.942880873495828,0.653054742695077,"8195/8624/84525/166379/1191",5
"GO:0051457","GO:0051457","maintenance of protein location in nucleus","5/5471","24/18986",0.208333333333333,0.722978736367514,-0.863987160967167,0.863894577739606,0.942880873495828,0.653054742695077,"580/23515/5905/129685/23345",5
"GO:0098856","GO:0098856","intestinal lipid absorption","5/5471","24/18986",0.208333333333333,0.722978736367514,-0.863987160967167,0.863894577739606,0.942880873495828,0.653054742695077,"1645/51474/4864/3949/948",5
"GO:0002526","GO:0002526","acute inflammatory response","27/5471","110/18986",0.245454545454545,0.851800402120271,-0.991788382047254,0.864559183008192,0.942880873495828,0.653054742695077,"3570/2212/9103/2213/7292/134/3988/5547/2/196527/241/8600/12/3240/3552/3553/90/2335/11280/1268/3569/7784/2056/5294/2131/445/695",27
"GO:0006664","GO:0006664","glycolipid metabolic process","27/5471","110/18986",0.245454545454545,0.851800402120271,-0.991788382047254,0.864559183008192,0.942880873495828,0.653054742695077,"2517/6487/81849/2629/93183/338596/6484/6489/9488/54982/8128/6483/79152/9487/29906/23556/8869/4759/9334/8813/9215/10402/57733/7368/3074/3696/6482",27
"GO:0030317","GO:0030317","flagellated sperm motility","50/5471","196/18986",0.255102040816327,0.885280085347976,-1.0271505285365,0.866345591086563,0.942880873495828,0.653054742695077,"3633/84217/149465/127003/257177/29922/493/219681/219670/159686/54970/255411/7846/282809/144535/144406/23093/145508/6652/161502/583/374739/29105/64518/284067/375189/6869/79582/26074/164395/5360/26150/151651/54763/84223/2712/1767/79925/642987/114327/84071/85413/1235/57639/63978/27019/138255/23230/84131/80258",50
"GO:0097722","GO:0097722","sperm motility","50/5471","196/18986",0.255102040816327,0.885280085347976,-1.0271505285365,0.866345591086563,0.942880873495828,0.653054742695077,"3633/84217/149465/127003/257177/29922/493/219681/219670/159686/54970/255411/7846/282809/144535/144406/23093/145508/6652/161502/583/374739/29105/64518/284067/375189/6869/79582/26074/164395/5360/26150/151651/54763/84223/2712/1767/79925/642987/114327/84071/85413/1235/57639/63978/27019/138255/23230/84131/80258",50
"GO:0048002","GO:0048002","antigen processing and presentation of peptide antigen","17/5471","72/18986",0.236111111111111,0.819375901216515,-0.976969222158689,0.867043895517987,0.942880873495828,0.653054742695077,"1520/2213/220972/3416/219972/1785/6556/55016/51752/4012/3107/100507436/135250/79465/3551/1514/1515",17
"GO:0034440","GO:0034440","lipid oxidation","28/5471","114/18986",0.245614035087719,0.852353878664858,-1.00599573007215,0.867307289328589,0.942880873495828,0.653054742695077,"84879/1376/34/254013/160428/23409/8660/5826/11001/2108/246/114757/10449/55289/8647/3667/54363/26061/1962/10891/23600/5467/1268/55862/5191/51422/5828/549",28
"GO:1901800","GO:1901800","positive regulation of proteasomal protein catabolic process","28/5471","114/18986",0.245614035087719,0.852353878664858,-1.00599573007215,0.867307289328589,0.942880873495828,0.653054742695077,"2629/64326/144165/25831/81542/4092/28951/4780/9992/5988/91445/9978/2932/7018/8975/7466/55294/57630/1601/153769/1452/5601/2729/5071/857/1191/10221/153090",28
"GO:0001867","GO:0001867","complement activation, lectin pathway","2/5471","11/18986",0.181818181818182,0.63096326082983,-0.778943015614751,0.870404719229323,0.942880873495828,0.653054742695077,"2/5648",2
"GO:0002732","GO:0002732","positive regulation of dendritic cell cytokine production","2/5471","11/18986",0.181818181818182,0.63096326082983,-0.778943015614751,0.870404719229323,0.942880873495828,0.653054742695077,"148022/23586",2
"GO:0002765","GO:0002765","immune response-inhibiting signal transduction","2/5471","11/18986",0.181818181818182,0.63096326082983,-0.778943015614751,0.870404719229323,0.942880873495828,0.653054742695077,"5678/4067",2
"GO:0002887","GO:0002887","negative regulation of myeloid leukocyte mediated immunity","2/5471","11/18986",0.181818181818182,0.63096326082983,-0.778943015614751,0.870404719229323,0.942880873495828,0.653054742695077,"2213/613",2
"GO:0002924","GO:0002924","negative regulation of humoral immune response mediated by circulating immunoglobulin","2/5471","11/18986",0.181818181818182,0.63096326082983,-0.778943015614751,0.870404719229323,0.942880873495828,0.653054742695077,"2213/55061",2
"GO:0006222","GO:0006222","UMP biosynthetic process","2/5471","11/18986",0.181818181818182,0.63096326082983,-0.778943015614751,0.870404719229323,0.942880873495828,0.653054742695077,"151531/139596",2
"GO:0010986","GO:0010986","positive regulation of lipoprotein particle clearance","2/5471","11/18986",0.181818181818182,0.63096326082983,-0.778943015614751,0.870404719229323,0.942880873495828,0.653054742695077,"302/9388",2
"GO:0015747","GO:0015747","urate transport","2/5471","11/18986",0.181818181818182,0.63096326082983,-0.778943015614751,0.870404719229323,0.942880873495828,0.653054742695077,"10257/9429",2
"GO:0018195","GO:0018195","peptidyl-arginine modification","2/5471","11/18986",0.181818181818182,0.63096326082983,-0.778943015614751,0.870404719229323,0.942880873495828,0.653054742695077,"3276/3275",2
"GO:0019372","GO:0019372","lipoxygenase pathway","2/5471","11/18986",0.181818181818182,0.63096326082983,-0.778943015614751,0.870404719229323,0.942880873495828,0.653054742695077,"241/246",2
"GO:0021548","GO:0021548","pons development","2/5471","11/18986",0.181818181818182,0.63096326082983,-0.778943015614751,0.870404719229323,0.942880873495828,0.653054742695077,"3211/596",2
"GO:0021603","GO:0021603","cranial nerve formation","2/5471","11/18986",0.181818181818182,0.63096326082983,-0.778943015614751,0.870404719229323,0.942880873495828,0.653054742695077,"5205/9935",2
"GO:0032000","GO:0032000","positive regulation of fatty acid beta-oxidation","2/5471","11/18986",0.181818181818182,0.63096326082983,-0.778943015614751,0.870404719229323,0.942880873495828,0.653054742695077,"8660/3667",2
"GO:0032525","GO:0032525","somite rostral/caudal axis specification","2/5471","11/18986",0.181818181818182,0.63096326082983,-0.778943015614751,0.870404719229323,0.942880873495828,0.653054742695077,"4089/57669",2
"GO:0032782","GO:0032782","bile acid secretion","2/5471","11/18986",0.181818181818182,0.63096326082983,-0.778943015614751,0.870404719229323,0.942880873495828,0.653054742695077,"8647/5244",2
"GO:0035581","GO:0035581","sequestering of extracellular ligand from receptor","2/5471","11/18986",0.181818181818182,0.63096326082983,-0.778943015614751,0.870404719229323,0.942880873495828,0.653054742695077,"2200/4052",2
"GO:0038196","GO:0038196","type III interferon-mediated signaling pathway","2/5471","11/18986",0.181818181818182,0.63096326082983,-0.778943015614751,0.870404719229323,0.942880873495828,0.653054742695077,"3716/3460",2
"GO:0042167","GO:0042167","heme catabolic process","2/5471","11/18986",0.181818181818182,0.63096326082983,-0.778943015614751,0.870404719229323,0.942880873495828,0.653054742695077,"1244/4363",2
"GO:0042373","GO:0042373","vitamin K metabolic process","2/5471","11/18986",0.181818181818182,0.63096326082983,-0.778943015614751,0.870404719229323,0.942880873495828,0.653054742695077,"29914/84883",2
"GO:0043950","GO:0043950","positive regulation of cAMP-mediated signaling","2/5471","11/18986",0.181818181818182,0.63096326082983,-0.778943015614751,0.870404719229323,0.942880873495828,0.653054742695077,"122042/4988",2
"GO:0045141","GO:0045141","meiotic telomere clustering","2/5471","11/18986",0.181818181818182,0.63096326082983,-0.778943015614751,0.870404719229323,0.942880873495828,0.653054742695077,"472/4292",2
"GO:0045654","GO:0045654","positive regulation of megakaryocyte differentiation","2/5471","11/18986",0.181818181818182,0.63096326082983,-0.778943015614751,0.870404719229323,0.942880873495828,0.653054742695077,"23186/85477",2
"GO:0046149","GO:0046149","pigment catabolic process","2/5471","11/18986",0.181818181818182,0.63096326082983,-0.778943015614751,0.870404719229323,0.942880873495828,0.653054742695077,"1244/4363",2
"GO:0046477","GO:0046477","glycosylceramide catabolic process","2/5471","11/18986",0.181818181818182,0.63096326082983,-0.778943015614751,0.870404719229323,0.942880873495828,0.653054742695077,"2629/57733",2
"GO:0048241","GO:0048241","epinephrine transport","2/5471","11/18986",0.181818181818182,0.63096326082983,-0.778943015614751,0.870404719229323,0.942880873495828,0.653054742695077,"150/9607",2
"GO:0048742","GO:0048742","regulation of skeletal muscle fiber development","2/5471","11/18986",0.181818181818182,0.63096326082983,-0.778943015614751,0.870404719229323,0.942880873495828,0.653054742695077,"596/9734",2
"GO:0060075","GO:0060075","regulation of resting membrane potential","2/5471","11/18986",0.181818181818182,0.63096326082983,-0.778943015614751,0.870404719229323,0.942880873495828,0.653054742695077,"3775/3759",2
"GO:0060346","GO:0060346","bone trabecula formation","2/5471","11/18986",0.181818181818182,0.63096326082983,-0.778943015614751,0.870404719229323,0.942880873495828,0.653054742695077,"1277/133522",2
"GO:0071028","GO:0071028","nuclear mRNA surveillance","2/5471","11/18986",0.181818181818182,0.63096326082983,-0.778943015614751,0.870404719229323,0.942880873495828,0.653054742695077,"5393/84186",2
"GO:0071358","GO:0071358","cellular response to type III interferon","2/5471","11/18986",0.181818181818182,0.63096326082983,-0.778943015614751,0.870404719229323,0.942880873495828,0.653054742695077,"3716/3460",2
"GO:0071918","GO:0071918","urea transmembrane transport","2/5471","11/18986",0.181818181818182,0.63096326082983,-0.778943015614751,0.870404719229323,0.942880873495828,0.653054742695077,"8170/364",2
"GO:0090085","GO:0090085","regulation of protein deubiquitination","2/5471","11/18986",0.181818181818182,0.63096326082983,-0.778943015614751,0.870404719229323,0.942880873495828,0.653054742695077,"10010/10318",2
"GO:0090161","GO:0090161","Golgi ribbon formation","2/5471","11/18986",0.181818181818182,0.63096326082983,-0.778943015614751,0.870404719229323,0.942880873495828,0.653054742695077,"399687/64689",2
"GO:0090220","GO:0090220","chromosome localization to nuclear envelope involved in homologous chromosome segregation","2/5471","11/18986",0.181818181818182,0.63096326082983,-0.778943015614751,0.870404719229323,0.942880873495828,0.653054742695077,"472/4292",2
"GO:0097011","GO:0097011","cellular response to granulocyte macrophage colony-stimulating factor stimulus","2/5471","11/18986",0.181818181818182,0.63096326082983,-0.778943015614751,0.870404719229323,0.942880873495828,0.653054742695077,"678/5618",2
"GO:0097012","GO:0097012","response to granulocyte macrophage colony-stimulating factor","2/5471","11/18986",0.181818181818182,0.63096326082983,-0.778943015614751,0.870404719229323,0.942880873495828,0.653054742695077,"678/5618",2
"GO:1902510","GO:1902510","regulation of apoptotic DNA fragmentation","2/5471","11/18986",0.181818181818182,0.63096326082983,-0.778943015614751,0.870404719229323,0.942880873495828,0.653054742695077,"317/3569",2
"GO:1903564","GO:1903564","regulation of protein localization to cilium","2/5471","11/18986",0.181818181818182,0.63096326082983,-0.778943015614751,0.870404719229323,0.942880873495828,0.653054742695077,"55704/2932",2
"GO:1904396","GO:1904396","regulation of neuromuscular junction development","2/5471","11/18986",0.181818181818182,0.63096326082983,-0.778943015614751,0.870404719229323,0.942880873495828,0.653054742695077,"8825/4593",2
"GO:1990918","GO:1990918","double-strand break repair involved in meiotic recombination","2/5471","11/18986",0.181818181818182,0.63096326082983,-0.778943015614751,0.870404719229323,0.942880873495828,0.653054742695077,"83990/79173",2
"GO:2000109","GO:2000109","regulation of macrophage apoptotic process","2/5471","11/18986",0.181818181818182,0.63096326082983,-0.778943015614751,0.870404719229323,0.942880873495828,0.653054742695077,"6480/4208",2
"GO:0002577","GO:0002577","regulation of antigen processing and presentation","4/5471","20/18986",0.2,0.694059586912813,-0.870952773682618,0.870840869512071,0.942880873495828,0.653054742695077,"2213/7057/6556/10392",4
"GO:0007351","GO:0007351","tripartite regional subdivision","4/5471","20/18986",0.2,0.694059586912813,-0.870952773682618,0.870840869512071,0.942880873495828,0.653054742695077,"10818/201164/7474/10409",4
"GO:0008334","GO:0008334","histone mRNA metabolic process","4/5471","20/18986",0.2,0.694059586912813,-0.870952773682618,0.870840869512071,0.942880873495828,0.653054742695077,"472/64282/25888/167227",4
"GO:0008595","GO:0008595","anterior/posterior axis specification, embryo","4/5471","20/18986",0.2,0.694059586912813,-0.870952773682618,0.870840869512071,0.942880873495828,0.653054742695077,"10818/201164/7474/10409",4
"GO:0021516","GO:0021516","dorsal spinal cord development","4/5471","20/18986",0.2,0.694059586912813,-0.870952773682618,0.870840869512071,0.942880873495828,0.653054742695077,"170825/266727/340260/5090",4
"GO:2000679","GO:2000679","positive regulation of transcription regulatory region DNA binding","4/5471","20/18986",0.2,0.694059586912813,-0.870952773682618,0.870840869512071,0.942880873495828,0.653054742695077,"2625/3479/4760/64855",4
"GO:0032436","GO:0032436","positive regulation of proteasomal ubiquitin-dependent protein catabolic process","19/5471","80/18986",0.2375,0.824195759458966,-1.00254793370561,0.87117684075711,0.943084440045146,0.653195736222705,"2629/64326/144165/25831/4092/28951/5988/9978/2932/7018/57630/1601/153769/1452/5601/2729/5071/1191/10221",19
"GO:0044273","GO:0044273","sulfur compound catabolic process","11/5471","49/18986",0.224489795918367,0.779046475106219,-0.985312557639344,0.875333088473337,0.947261987424287,0.656089173989309,"2799/8803/642/8802/2817/2687/8801/10855/3074/138050/3423",11
"GO:0045922","GO:0045922","negative regulation of fatty acid metabolic process","11/5471","49/18986",0.224489795918367,0.779046475106219,-0.985312557639344,0.875333088473337,0.947261987424287,0.656089173989309,"23352/23038/84879/254013/23409/8816/634/51141/54578/1268/406987",11
"GO:0006308","GO:0006308","DNA catabolic process","7/5471","33/18986",0.212121212121212,0.736123804301468,-0.965270060420208,0.878979400056831,0.950846963174175,0.658572186935823,"472/317/328/3669/51542/6419/3569",7
"GO:0006921","GO:0006921","cellular component disassembly involved in execution phase of apoptosis","7/5471","33/18986",0.212121212121212,0.736123804301468,-0.965270060420208,0.878979400056831,0.950846963174175,0.658572186935823,"9682/317/22985/51542/666/1291/3569",7
"GO:0051303","GO:0051303","establishment of chromosome localization","28/5471","115/18986",0.243478260869565,0.844942105806903,-1.06114804329387,0.879093372134517,0.950846963174175,0.658572186935823,"11243/1063/983/472/1778/90417/55055/54820/84643/56155/348235/79643/10403/57132/147841/51112/27436/51652/57405/128866/4292/1894/324/8697/54908/8379/2669/51510",28
"GO:0006754","GO:0006754","ATP biosynthetic process","24/5471","100/18986",0.24,0.832871504295375,-1.06613240678312,0.881776602490847,0.951599880463851,0.659093669787689,"2023/6390/65018/4725/55811/142/3988/4728/517/55967/1353/4729/7040/522/539/523/4710/4726/4724/3565/10165/51422/318/7114",24
"GO:0007029","GO:0007029","endoplasmic reticulum organization","24/5471","100/18986",0.24,0.832871504295375,-1.06613240678312,0.881776602490847,0.951599880463851,0.659093669787689,"111240474/25782/25956/57698/25923/10313/65125/51062/6252/81488/196996/9218/10890/57142/80856/9980/23023/165679/53407/55161/54463/858/57488/80124",24
"GO:0002371","GO:0002371","dendritic cell cytokine production","3/5471","16/18986",0.1875,0.650680862730762,-0.889363573934742,0.88213760473859,0.951599880463851,0.659093669787689,"148022/23586/7099",3
"GO:0002730","GO:0002730","regulation of dendritic cell cytokine production","3/5471","16/18986",0.1875,0.650680862730762,-0.889363573934742,0.88213760473859,0.951599880463851,0.659093669787689,"148022/23586/7099",3
"GO:0003188","GO:0003188","heart valve formation","3/5471","16/18986",0.1875,0.650680862730762,-0.889363573934742,0.88213760473859,0.951599880463851,0.659093669787689,"2702/1009/4089",3
"GO:0003353","GO:0003353","positive regulation of cilium movement","3/5471","16/18986",0.1875,0.650680862730762,-0.889363573934742,0.88213760473859,0.951599880463851,0.659093669787689,"6869/1235/63978",3
"GO:0009313","GO:0009313","oligosaccharide catabolic process","3/5471","16/18986",0.1875,0.650680862730762,-0.889363573934742,0.88213760473859,0.951599880463851,0.659093669787689,"4759/57733/3074",3
"GO:0043328","GO:0043328","protein transport to vacuole involved in ubiquitin-dependent protein catabolic process via the multivesicular body sorting pathway","3/5471","16/18986",0.1875,0.650680862730762,-0.889363573934742,0.88213760473859,0.951599880463851,0.659093669787689,"55048/79720/51271",3
